country,name,speciality,healthcare,amenity,address,phone,email,website,opening_hours,lat,lon,osm_type,osm_id,osm_url,operator,brand,osm_key,tags_json
HU,Dr Zámbori Nőgyógyász magánrendelő,,doctor,doctors,"Hősök tere 19, Dorog, 2510",,,,,47.7184617,18.7305526,node,5663667556,https://www.openstreetmap.org/node/5663667556,,,node/5663667556,"{""addr:city"": ""Dorog"", ""addr:housenumber"": ""19"", ""addr:postcode"": ""2510"", ""addr:street"": ""Hősök tere"", ""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""name"": ""Dr Zámbori Nőgyógyász magánrendelő""}"
HU,Szülészeti- és Nőgyógyászati Klinika,gynaecology,hospital,,,,,,,47.4824722,19.0821227,node,6185861590,https://www.openstreetmap.org/node/6185861590,Semmelweis Egyetem,,node/6185861590,"{""healthcare"": ""hospital"", ""healthcare:speciality"": ""gynaecology"", ""name"": ""Szülészeti- és Nőgyógyászati Klinika"", ""operator"": ""Semmelweis Egyetem""}"
HU,,gynaecology,doctor,,,,,,Mo 17:00-20:00; Fr 18:00-20:00; PH off,46.2559861,20.1538864,node,6389298707,https://www.openstreetmap.org/node/6389298707,,,node/6389298707,"{""healthcare"": ""doctor"", ""healthcare:speciality"": ""gynaecology"", ""office"": ""physician"", ""opening_hours"": ""Mo 17:00-20:00; Fr 18:00-20:00; PH off""}"
HU,L33 Medical Corvin,gynaecology,centre,,"Üllői út 44, Budapest, 1082",+36 1 445 1033,corvin@l33.hu,https://l33.hu/corvin/,Mo-Fr 08:00-20:00,47.4856207,19.0712516,node,6575467723,https://www.openstreetmap.org/node/6575467723,,,node/6575467723,"{""addr:city"": ""Budapest"", ""addr:housenumber"": ""44"", ""addr:postcode"": ""1082"", ""addr:street"": ""Üllői út"", ""contact:website"": ""https://l33.hu/corvin/"", ""email"": ""corvin@l33.hu"", ""healthcare"": ""centre"", ""healthcare:speciality"": ""gynaecology"", ""name"": ""L33 Medical Corvin"", ""opening_hours"": ""Mo-Fr 08:00-20:00"", ""phone"": ""+36 1 445 1033""}"
HU,Fogászati rendelő,dentist,hospital,hospital,,,,,,46.7885569,16.9315999,node,7626275215,https://www.openstreetmap.org/node/7626275215,,,node/7626275215,"{""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""healthcare:speciality"": ""dentist"", ""name"": ""Fogászati rendelő"", ""name:de"": ""Zahnarztpraxis"", ""name:en"": ""Dental office""}"
HU,"Háziorvos, Foglalkozás-egészségügyi szakorvos",,doctor,doctors,"Nyitrai utca 3, Esztergom, 2509",,,,,47.7385311,18.7269865,node,7636446015,https://www.openstreetmap.org/node/7636446015,Dr. Baumann Marcell András,,node/7636446015,"{""addr:city"": ""Esztergom"", ""addr:housenumber"": ""3"", ""addr:postcode"": ""2509"", ""addr:street"": ""Nyitrai utca"", ""addr:suburb"": ""Kertváros"", ""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""name"": ""Háziorvos, Foglalkozás-egészségügyi szakorvos"", ""operator"": ""Dr. Baumann Marcell András""}"
HU,For Life Medical Center,gynaecology;ultrasound;urology;andrology;prenatal_care;psychology;laboratory;endocrinology;dietetics;infertility,doctor,,"Bródy Sándor utca 28, Budapest, 1088",+36 70 677 4813,info@forlifemedical.hu,https://forlifemedical.hu/,Mo-Fr 08:00-21:00,47.4927541,19.065838,node,7666639367,https://www.openstreetmap.org/node/7666639367,For Life Medical Center Kft.,,node/7666639367,"{""addr:city"": ""Budapest"", ""addr:housenumber"": ""28"", ""addr:postcode"": ""1088"", ""addr:street"": ""Bródy Sándor utca"", ""email"": ""info@forlifemedical.hu"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""gynaecology;ultrasound;urology;andrology;prenatal_care;psychology;laboratory;endocrinology;dietetics;infertility"", ""name"": ""For Life Medical Center"", ""opening_hours"": ""Mo-Fr 08:00-21:00"", ""operator"": ""For Life Medical Center Kft."", ""phone"": ""+36 70 677 4813"", ""website"": ""https://forlifemedical.hu/""}"
HU,Czeizel Intézet Prenatal,fertility;gynaecology,clinic,clinic,"Bérc utca 23, Budapest, 1016",+36 20 772-5845,,https://czeizelintezet.hu/,,47.4870924,19.040287,node,7863955984,https://www.openstreetmap.org/node/7863955984,,,node/7863955984,"{""addr:city"": ""Budapest"", ""addr:housenumber"": ""23"", ""addr:postcode"": ""1016"", ""addr:street"": ""Bérc utca"", ""amenity"": ""clinic"", ""healthcare"": ""clinic"", ""healthcare:speciality"": ""fertility;gynaecology"", ""name"": ""Czeizel Intézet Prenatal"", ""phone"": ""+36 20 772-5845"", ""website"": ""https://czeizelintezet.hu/""}"
HU,,gynaecology,doctor,doctors,"Széchenyi Imre utca 5/B, Balatonföldvár, 8623",,,https://www.timmermann.hu/,,46.8508693,17.8795486,node,9020143111,https://www.openstreetmap.org/node/9020143111,,,node/9020143111,"{""addr:city"": ""Balatonföldvár"", ""addr:housenumber"": ""5/B"", ""addr:postcode"": ""8623"", ""addr:street"": ""Széchenyi Imre utca"", ""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""gynaecology"", ""website"": ""https://www.timmermann.hu/""}"
HU,Szülészet-nőgyógyászati oszt.,,clinic,clinic,,,,,,46.3593627,17.7986817,node,9415504501,https://www.openstreetmap.org/node/9415504501,Somogy Megyei Kaposi Mór Oktató Kórház,,node/9415504501,"{""amenity"": ""clinic"", ""healthcare"": ""clinic"", ""name"": ""Szülészet-nőgyógyászati oszt."", ""operator"": ""Somogy Megyei Kaposi Mór Oktató Kórház""}"
HU,Foglalkozás-egészségügy,,clinic,clinic,,,,,,46.3596707,17.7994997,node,9415600135,https://www.openstreetmap.org/node/9415600135,Somogy Megyei Kaposi Mór Oktató Kórház,,node/9415600135,"{""amenity"": ""clinic"", ""healthcare"": ""clinic"", ""name"": ""Foglalkozás-egészségügy"", ""operator"": ""Somogy Megyei Kaposi Mór Oktató Kórház""}"
HU,logopédia,,doctor,doctors,,,,,,47.4715918,19.0499396,node,9871626625,https://www.openstreetmap.org/node/9871626625,,,node/9871626625,"{""amenity"": ""doctors"", ""check_date"": ""2023-05-07"", ""check_date:opening_hours"": ""2024-02-09"", ""healthcare"": ""doctor"", ""name"": ""logopédia"", ""opening_hours:signed"": ""no""}"
HU,Nőgyógyászat,gynaecology,doctor,doctors,,,,,,47.4617691,18.9618431,node,10656030388,https://www.openstreetmap.org/node/10656030388,,,node/10656030388,"{""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""gynaecology"", ""name"": ""Nőgyógyászat""}"
HU,Dimenzió- Med Egészségközpont,gynaecology;dermatology;cardiology;internal;diagnostic_radiology,yes,clinic,,+36 30 698-6452,,https://www.dimenzio.net,,47.5053644,19.0493594,node,10716548300,https://www.openstreetmap.org/node/10716548300,,,node/10716548300,"{""amenity"": ""clinic"", ""contact:phone"": ""+36 30 698-6452"", ""contact:website"": ""https://www.dimenzio.net"", ""healthcare"": ""yes"", ""healthcare:speciality"": ""gynaecology;dermatology;cardiology;internal;diagnostic_radiology"", ""name"": ""Dimenzió- Med Egészségközpont""}"
HU,Nőgyógyászati rendelés,,doctor,doctors,,,,,,47.1887941,18.411195,node,11243673886,https://www.openstreetmap.org/node/11243673886,,,node/11243673886,"{""amenity"": ""doctors"", ""check_date"": ""2023-10-06"", ""healthcare"": ""doctor"", ""name"": ""Nőgyógyászati rendelés""}"
HU,Szülészet-nőgyógyászati rendelő,,doctor,doctors,,,,,,47.5187133,19.0364882,node,11765998758,https://www.openstreetmap.org/node/11765998758,,,node/11765998758,"{""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""name"": ""Szülészet-nőgyógyászati rendelő""}"
HU,JJGyn Rendelő,gynaecology,doctor,doctors,,,jjgyn.rendelo@gmail.com,,,47.4889943,19.0131065,node,11943403869,https://www.openstreetmap.org/node/11943403869,Dr. Joó József Gábor,,node/11943403869,"{""amenity"": ""doctors"", ""contact:email"": ""jjgyn.rendelo@gmail.com"", ""contact:facebook"": ""JJGynrendelo"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""gynaecology"", ""name"": ""JJGyn Rendelő"", ""operator"": ""Dr. Joó József Gábor""}"
HU,L33 Medical Pasarét,gynaecology,doctor,doctors,"Pasaréti út 38/b, Budapest, 1026",+36 1 445 1033,pasaret@l33.hu,https://l33.hu/,Mo-Fr 08:00-20:00,47.514011,19.0072708,node,12018225504,https://www.openstreetmap.org/node/12018225504,L33 Pasa gyn Kft.,,node/12018225504,"{""addr:city"": ""Budapest"", ""addr:housenumber"": ""38/b"", ""addr:postcode"": ""1026"", ""addr:street"": ""Pasaréti út"", ""amenity"": ""doctors"", ""contact:email"": ""pasaret@l33.hu"", ""contact:facebook"": ""https://www.facebook.com/l33medical/"", ""contact:instagram"": ""https://www.instagram.com/nogyogyasznaplo/"", ""contact:phone"": ""+36 1 445 1033"", ""contact:website"": ""https://l33.hu/"", ""contact:youtube"": ""https://www.youtube.com/channel/UCervfsWTuB4lpk4o4i_L-Xg"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""gynaecology"", ""level"": ""1"", ""name"": ""L33 Medical Pasarét"", ""opening_hours"": ""Mo-Fr 08:00-20:00"", ""operator"": ""L33 Pasa gyn Kft."", ""ref:HU:vatin"": ""29307667-1-41""}"
HU,Medicover Klinika és Fogászat Miskolc,,doctor,doctors,"Mindszent tér 3, Miskolc, 3530",,,https://medicover.hu/klinikaink/medicover-klinika-es-fogaszat-miskolc/,,48.0981717,20.7858525,node,12140194563,https://www.openstreetmap.org/node/12140194563,,Medicover,node/12140194563,"{""addr:city"": ""Miskolc"", ""addr:housenumber"": ""3"", ""addr:postcode"": ""3530"", ""addr:street"": ""Mindszent tér"", ""amenity"": ""doctors"", ""brand"": ""Medicover"", ""contact:website"": ""https://medicover.hu/klinikaink/medicover-klinika-es-fogaszat-miskolc/"", ""healthcare"": ""doctor"", ""name"": ""Medicover Klinika és Fogászat Miskolc""}"
HU,Golden Medical Center,cardiology;dermatology;gynaecology;internal;otolaryngology,doctor,doctors,,+36 1 770 7065,,,,47.5228205,19.0581774,node,12184507942,https://www.openstreetmap.org/node/12184507942,,,node/12184507942,"{""amenity"": ""doctors"", ""contact:phone"": ""+36 1 770 7065"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""cardiology;dermatology;gynaecology;internal;otolaryngology"", ""level"": ""0"", ""name"": ""Golden Medical Center"", ""wheelchair"": ""yes""}"
HU,Dr. Szakács Szilvia szülész-nőgyógyász,gynaecology,doctor,doctors,"Seregélyesi út 17, Székesfehérvár, 8000",,,,We 08:00-14:00,47.1924443,18.4395205,node,12457323491,https://www.openstreetmap.org/node/12457323491,,,node/12457323491,"{""addr:city"": ""Székesfehérvár"", ""addr:housenumber"": ""17"", ""addr:postcode"": ""8000"", ""addr:street"": ""Seregélyesi út"", ""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""gynaecology"", ""name"": ""Dr. Szakács Szilvia szülész-nőgyógyász"", ""opening_hours"": ""We 08:00-14:00""}"
HU,Család- és nővédelmi tanácsadó,family_planning,doctor,doctors,"Vasmű út 10, Dunaújváros, 2400",,,,Mo-Fr 09:00-12:00; PH off,46.9634491,18.9424283,node,12770260470,https://www.openstreetmap.org/node/12770260470,dr. Baráth Károly,,node/12770260470,"{""addr:city"": ""Dunaújváros"", ""addr:housenumber"": ""10"", ""addr:postcode"": ""2400"", ""addr:street"": ""Vasmű út"", ""amenity"": ""doctors"", ""appointment"": ""yes"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""family_planning"", ""level"": ""2"", ""name"": ""Család- és nővédelmi tanácsadó"", ""opening_hours"": ""Mo-Fr 09:00-12:00; PH off"", ""operator"": ""dr. Baráth Károly"", ""phone:appointment"": ""+36 25 550 560""}"
HU,I. szülészet-nőgyógyászat,gynecology,doctor,doctors,"Vasmű út 10, Dunaújváros, 2400",,,,Mo-Fr 12:00-15:00; PH off,46.9634351,18.942439,node,12770260471,https://www.openstreetmap.org/node/12770260471,dr. Baráth Károly,,node/12770260471,"{""addr:city"": ""Dunaújváros"", ""addr:housenumber"": ""10"", ""addr:postcode"": ""2400"", ""addr:street"": ""Vasmű út"", ""amenity"": ""doctors"", ""appointment"": ""yes"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""gynecology"", ""level"": ""2"", ""name"": ""I. szülészet-nőgyógyászat"", ""opening_hours"": ""Mo-Fr 12:00-15:00; PH off"", ""operator"": ""dr. Baráth Károly"", ""phone:appointment"": ""+36 25 550 560""}"
HU,Sebészeti és foglalkozásügyi magánrendelő,,doctor,doctors,,+36 37 317 827; +36 30 985 4355,,,,47.7756585,19.9225768,node,12892129550,https://www.openstreetmap.org/node/12892129550,IATER-Szolg Egészségügyi Szolgáltató Kft.,,node/12892129550,"{""amenity"": ""doctors"", ""check_date"": ""2025-06-06"", ""contact:phone"": ""+36 37 317 827; +36 30 985 4355"", ""healthcare"": ""doctor"", ""name"": ""Sebészeti és foglalkozásügyi magánrendelő"", ""operator"": ""IATER-Szolg Egészségügyi Szolgáltató Kft."", ""wheelchair"": ""no""}"
HU,Óvárosi Nőgyógyászati Magánrendelő,,doctor,doctors,,,,,,47.5389409,21.6325675,node,12963991717,https://www.openstreetmap.org/node/12963991717,,,node/12963991717,"{""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""name"": ""Óvárosi Nőgyógyászati Magánrendelő""}"
HU,NMC Nagyerdei Medical Center,gynaecology,clinic,clinic,,,,,,47.5420949,21.6292276,node,12985595059,https://www.openstreetmap.org/node/12985595059,,,node/12985595059,"{""amenity"": ""clinic"", ""healthcare"": ""clinic"", ""healthcare:speciality"": ""gynaecology"", ""name"": ""NMC Nagyerdei Medical Center""}"
HU,Oxygen Medical,vascular_surgery;occupational;gynaecology;orthopaedics;proctology;surgery;ophthalmology;urology,,clinic,"Bosnyák utca 48-50, Budapest, 1141",+36 20 250 9373,recepcio@oxygenmedical.hu,https://oxygenmedical.hu/,Mo-Fr 08:00-20:00,47.5209752,19.116394,node,12990033311,https://www.openstreetmap.org/node/12990033311,,,node/12990033311,"{""addr:city"": ""Budapest"", ""addr:housenumber"": ""48-50"", ""addr:postcode"": ""1141"", ""addr:street"": ""Bosnyák utca"", ""amenity"": ""clinic"", ""branch"": ""Bosnyák tér"", ""contact:email"": ""recepcio@oxygenmedical.hu"", ""contact:phone"": ""+36 20 250 9373"", ""contact:phone:en"": ""+36 20 210 6486"", ""contact:website"": ""https://oxygenmedical.hu/"", ""healthcare:speciality"": ""vascular_surgery;occupational;gynaecology;orthopaedics;proctology;surgery;ophthalmology;urology"", ""name"": ""Oxygen Medical"", ""opening_hours"": ""Mo-Fr 08:00-20:00""}"
