country,name,speciality,healthcare,amenity,address,phone,email,website,opening_hours,lat,lon,osm_type,osm_id,osm_url,operator,brand,osm_key,tags_json
DE,Radiologie Rottal-Inn Eggenfelden,radiology,doctor,doctors,"Simonsöder Allee 20, Eggenfelden, 84307",+49 8721 96510,,https://www.radiologie-rottalinn.de/,,48.4134978,12.7592254,node,309692978,https://www.openstreetmap.org/node/309692978,Dres. med. K. Cidlinsky;E. Fiedler;A. Nömayr;G. Meisetschläger,,node/309692978,"{""addr:city"": ""Eggenfelden"", ""addr:country"": ""DE"", ""addr:housenumber"": ""20"", ""addr:postcode"": ""84307"", ""addr:street"": ""Simonsöder Allee"", ""amenity"": ""doctors"", ""contact:fax"": ""+49 8721 965140"", ""contact:phone"": ""+49 8721 96510"", ""contact:website"": ""https://www.radiologie-rottalinn.de/"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""radiology"", ""level"": ""0"", ""name"": ""Radiologie Rottal-Inn Eggenfelden"", ""operator"": ""Dres. med. K. Cidlinsky;E. Fiedler;A. Nömayr;G. Meisetschläger""}"
DE,Proktologie,proctology,doctor,doctors,"Michaelisstraße 32, Erfurt, 99084",,,,"Mo-Fr 08:00-11:00; Mo 14:00-16:00; Tu,Th 13:00-15:00; PH off",50.9801346,11.0271754,node,312644449,https://www.openstreetmap.org/node/312644449,Dr. med. Jörg Bonacker,,node/312644449,"{""addr:city"": ""Erfurt"", ""addr:housenumber"": ""32"", ""addr:postcode"": ""99084"", ""addr:street"": ""Michaelisstraße"", ""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""proctology"", ""level"": ""2"", ""name"": ""Proktologie"", ""opening_hours"": ""Mo-Fr 08:00-11:00; Mo 14:00-16:00; Tu,Th 13:00-15:00; PH off"", ""operator"": ""Dr. med. Jörg Bonacker""}"
DE,Kinderarztpraxis und Kinderneurologie Dr. med. Stephanie Schenk und Marc-Oliver Baur,paediatrics,doctor,doctors,"Lärchenweg 3, Mörlenbach, 69509",+49 6209 3491,info@kinderaerzte-weschnitztal.de,http://www.kinderaerzte-weschnitztal.de/,"Mo 08:00-12:00,15:00-19:00; Tu,Th 08:30-12:00,14:00-17:00; We 08:30-13:00; Fr 08:30-14:00",49.5984511,8.7430507,node,316863519,https://www.openstreetmap.org/node/316863519,Dr. med. Stephanie Schenk und Marc-Oliver Baur,,node/316863519,"{""addr:city"": ""Mörlenbach"", ""addr:country"": ""DE"", ""addr:housenumber"": ""3"", ""addr:postcode"": ""69509"", ""addr:street"": ""Lärchenweg"", ""amenity"": ""doctors"", ""contact:phone"": ""+49 6209 3491"", ""contact:website"": ""http://www.kinderaerzte-weschnitztal.de/"", ""email"": ""info@kinderaerzte-weschnitztal.de"", ""fax"": ""+49 6209 7984448"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""paediatrics"", ""name"": ""Kinderarztpraxis und Kinderneurologie Dr. med. Stephanie Schenk und Marc-Oliver Baur"", ""opening_hours"": ""Mo 08:00-12:00,15:00-19:00; Tu,Th 08:30-12:00,14:00-17:00; We 08:30-13:00; Fr 08:30-14:00"", ""operator"": ""Dr. med. Stephanie Schenk und Marc-Oliver Baur""}"
DE,,general;gynaecology;ophthalmology;paediatrics,centre,,,,,,,53.5880973,9.8495027,node,316973427,https://www.openstreetmap.org/node/316973427,,,node/316973427,"{""description"": ""Drs L. Pietzker u. K. Zuhorn (Augen), Wolf-Andreas Goetze (Gyn.), Thomas Funke (Inn, Hausarzt), Karl-Heinz Nagel (Inn.), - Dietmar Lorenz u. Ezel Günay (KindJugend), Th. Schattauer (Ortho), G. de Vries (Prakt.), - Anke Jakob (Logopäd)"", ""healthcare"": ""centre"", ""healthcare:speciality"": ""general;gynaecology;ophthalmology;paediatrics"", ""wheelchair"": ""yes""}"
DE,Onkologische Praxis,oncology,doctor,doctors,,,,,,53.2393947,10.3942827,node,319028379,https://www.openstreetmap.org/node/319028379,,,node/319028379,"{""amenity"": ""doctors"", ""emergency"": ""no"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""oncology"", ""name"": ""Onkologische Praxis"", ""wheelchair"": ""yes""}"
DE,Radiologie Ottobrunn,radiology,doctor,doctors,"Haidgraben 2, Ottobrunn, 85521",+49 89 6659090,info@radiologie-ottobrunn.de,https://www.radiologie-ottobrunn.de/,Mo-Th 08:00-18:00; Fr 08:00-16:00,48.0741586,11.6524594,node,321226884,https://www.openstreetmap.org/node/321226884,,,node/321226884,"{""addr:city"": ""Ottobrunn"", ""addr:country"": ""DE"", ""addr:housenumber"": ""2"", ""addr:postcode"": ""85521"", ""addr:street"": ""Haidgraben"", ""amenity"": ""doctors"", ""email"": ""info@radiologie-ottobrunn.de"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""radiology"", ""name"": ""Radiologie Ottobrunn"", ""opening_hours"": ""Mo-Th 08:00-18:00; Fr 08:00-16:00"", ""phone"": ""+49 89 6659090"", ""website"": ""https://www.radiologie-ottobrunn.de/"", ""wheelchair"": ""yes""}"
DE,Frauenärztin Susanne Ahlers,gynaecology,doctor,doctors,"Martin-Luther-Straße 1, Korntal-Münchingen, 70825",+49 711 831783,,,"Mo,Th,Fr 08:00-12:00, Tu,We 08:00-13:00, Mo,Th 15:00-18:00",48.8274903,9.1206026,node,324284300,https://www.openstreetmap.org/node/324284300,,,node/324284300,"{""addr:city"": ""Korntal-Münchingen"", ""addr:country"": ""DE"", ""addr:housenumber"": ""1"", ""addr:postcode"": ""70825"", ""addr:street"": ""Martin-Luther-Straße"", ""amenity"": ""doctors"", ""contact:phone"": ""+49 711 831783"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""gynaecology"", ""name"": ""Frauenärztin Susanne Ahlers"", ""name:en"": ""Doctor Gynaecology Susanne Ahlers"", ""opening_hours"": ""Mo,Th,Fr 08:00-12:00, Tu,We 08:00-13:00, Mo,Th 15:00-18:00"", ""source"": ""LGL-BW;Bing"", ""toilets:wheelchair"": ""no"", ""wheelchair"": ""no""}"
DE,Gemeinschaftspraxis für Neurologie & Psychiatrie,,doctor,doctors,"Letter Straße 37, Coesfeld, 48653",,,http://www.nervenarztpraxis-coesfeld.de/,,51.9416937,7.1676512,node,324314736,https://www.openstreetmap.org/node/324314736,,,node/324314736,"{""addr:city"": ""Coesfeld"", ""addr:country"": ""DE"", ""addr:housenumber"": ""37"", ""addr:postcode"": ""48653"", ""addr:street"": ""Letter Straße"", ""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""name"": ""Gemeinschaftspraxis für Neurologie & Psychiatrie"", ""website"": ""http://www.nervenarztpraxis-coesfeld.de/"", ""wheelchair"": ""yes""}"
DE,Praxis Anna Sadliy,gynaecology,doctor,doctors,"Große Ortstraße 85B, Otterndorf, 21762",+49 4751 912090,,,,53.8128708,8.887287,node,333778420,https://www.openstreetmap.org/node/333778420,,,node/333778420,"{""addr:city"": ""Otterndorf"", ""addr:country"": ""DE"", ""addr:housenumber"": ""85B"", ""addr:postcode"": ""21762"", ""addr:street"": ""Große Ortstraße"", ""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""gynaecology"", ""name"": ""Praxis Anna Sadliy"", ""phone"": ""+49 4751 912090"", ""wheelchair"": ""yes""}"
DE,Dr. Jürgen Dogs,general,doctor,doctors,"Windschläger Straße 66, Offenburg, 77652",+49 781 26492,,https://www.dr-juergen-dogs.de/,,48.5142005,7.954674,node,338001283,https://www.openstreetmap.org/node/338001283,,,node/338001283,"{""addr:city"": ""Offenburg"", ""addr:housenumber"": ""66"", ""addr:postcode"": ""77652"", ""addr:street"": ""Windschläger Straße"", ""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""general"", ""name"": ""Dr. Jürgen Dogs"", ""phone"": ""+49 781 26492"", ""website"": ""https://www.dr-juergen-dogs.de/"", ""wheelchair"": ""no""}"
DE,Praxis für Frauenheilkunde,gynaecology,doctor,doctors,"Eschenauer Hauptstraße 18, Eckental, 90542",,,,"Mo-Fr 08:30-12:00,Mo 16:00-19:00,Tu 15:00-18:00, Th 15:00-18:00",49.5738066,11.1970125,node,339326011,https://www.openstreetmap.org/node/339326011,Dr. med. Vera Siebold,,node/339326011,"{""addr:city"": ""Eckental"", ""addr:country"": ""DE"", ""addr:housenumber"": ""18"", ""addr:postcode"": ""90542"", ""addr:street"": ""Eschenauer Hauptstraße"", ""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""gynaecology"", ""name"": ""Praxis für Frauenheilkunde"", ""opening_hours"": ""Mo-Fr 08:30-12:00,Mo 16:00-19:00,Tu 15:00-18:00, Th 15:00-18:00"", ""operator"": ""Dr. med. Vera Siebold""}"
DE,Dr. Schulteheis / Neurologie  Dr. Schlereth,general;neurology,doctor,doctors,Am Hohlrain 1a,,,,,50.2433583,8.2552983,node,345756941,https://www.openstreetmap.org/node/345756941,,,node/345756941,"{""addr:housenumber"": ""1a"", ""addr:street"": ""Am Hohlrain"", ""addr:suburb"": ""Wörsdorf"", ""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""general;neurology"", ""name"": ""Dr. Schulteheis / Neurologie  Dr. Schlereth"", ""toilets:wheelchair"": ""no"", ""wheelchair"": ""no""}"
DE,Diabetologe,,doctor,doctors,,,,,"Mo-Fr 07:30-12:00, Mo,Th 15:00-18:00",52.7576261,13.2490729,node,347302592,https://www.openstreetmap.org/node/347302592,,,node/347302592,"{""amenity"": ""doctors"", ""check_date:opening_hours"": ""2025-09-26"", ""healthcare"": ""doctor"", ""name"": ""Diabetologe"", ""opening_hours"": ""Mo-Fr 07:30-12:00, Mo,Th 15:00-18:00"", ""wheelchair"": ""yes""}"
DE,Praxis für Allgemeinmedizin Diabetologie / Sportmedizin,general;endocrinology;Sportmedizin,doctor,doctors,"Am Rodelberg 10, Mainz, 55131",+49 6131 489560,info@hausarztpraxis-oberstadt.de,https://hausarztpraxis-oberstadt.de/,"Mo-Fr 08:00-12:00; Mo, Tu, Th 14:00-17:00",49.9815273,8.2684348,node,357497191,https://www.openstreetmap.org/node/357497191,Dr.med. Angela Minor,,node/357497191,"{""addr:city"": ""Mainz"", ""addr:country"": ""DE"", ""addr:housenumber"": ""10"", ""addr:postcode"": ""55131"", ""addr:street"": ""Am Rodelberg"", ""amenity"": ""doctors"", ""email"": ""info@hausarztpraxis-oberstadt.de"", ""fax"": ""+49 6131 4895699"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""general;endocrinology;Sportmedizin"", ""name"": ""Praxis für Allgemeinmedizin Diabetologie / Sportmedizin"", ""opening_hours"": ""Mo-Fr 08:00-12:00; Mo, Tu, Th 14:00-17:00"", ""operator"": ""Dr.med. Angela Minor"", ""phone"": ""+49 6131 489560"", ""website"": ""https://hausarztpraxis-oberstadt.de/""}"
DE,Fariba Fakhr Janali,gynaecology,doctor,doctors,"Hagenstraße 17, Blomberg, 32825",,,,"Mo-Fr 08:30-12:00; ""und nach Vereinbarung""",51.9444075,9.095408,node,358283908,https://www.openstreetmap.org/node/358283908,,,node/358283908,"{""addr:city"": ""Blomberg"", ""addr:country"": ""DE"", ""addr:housenumber"": ""17"", ""addr:postcode"": ""32825"", ""addr:street"": ""Hagenstraße"", ""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""gynaecology"", ""name"": ""Fariba Fakhr Janali"", ""opening_hours"": ""Mo-Fr 08:30-12:00; \""und nach Vereinbarung\"""", ""wheelchair"": ""limited""}"
DE,Medizinisches Versorgungszentrum Heerstraße Nord,general;gynaecology;paediatrics;internal;psychiatry;neurology;oncology;obstetrics,centre,doctors,"Obstallee 22A, Berlin, 13593",,,,,52.5221737,13.1663149,node,362631112,https://www.openstreetmap.org/node/362631112,,,node/362631112,"{""addr:city"": ""Berlin"", ""addr:housenumber"": ""22A"", ""addr:postcode"": ""13593"", ""addr:street"": ""Obstallee"", ""amenity"": ""doctors"", ""description"": ""Praxisgemeinschaft"", ""healthcare"": ""centre"", ""healthcare:speciality"": ""general;gynaecology;paediatrics;internal;psychiatry;neurology;oncology;obstetrics"", ""name"": ""Medizinisches Versorgungszentrum Heerstraße Nord"", ""short_name"": ""MVZ Heerstraße Nord"", ""wheelchair"": ""yes""}"
DE,Gynäkologische Praxis Nadine Koch,,doctor,doctors,"Hauptstraße 51, Rösrath, 51503",+49 2205 3300,,https://www.frauenaerztin-koch.de,,50.8973168,7.1825031,node,366064149,https://www.openstreetmap.org/node/366064149,Gynäkologische Praxis Nadine Koch,,node/366064149,"{""addr:city"": ""Rösrath"", ""addr:housenumber"": ""51"", ""addr:postcode"": ""51503"", ""addr:street"": ""Hauptstraße"", ""amenity"": ""doctors"", ""emergency"": ""yes"", ""healthcare"": ""doctor"", ""name"": ""Gynäkologische Praxis Nadine Koch"", ""operator"": ""Gynäkologische Praxis Nadine Koch"", ""phone"": ""+49 2205 3300"", ""website"": ""https://www.frauenaerztin-koch.de"", ""wheelchair"": ""yes""}"
DE,Wagner,gynaecology,doctor,doctors,"Große Viehstraße 2, Coesfeld, 48653",,,https://gyn-coesfeld.de/,,51.9463786,7.1686498,node,382001396,https://www.openstreetmap.org/node/382001396,,,node/382001396,"{""addr:city"": ""Coesfeld"", ""addr:country"": ""DE"", ""addr:housenumber"": ""2"", ""addr:postcode"": ""48653"", ""addr:street"": ""Große Viehstraße"", ""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""gynaecology"", ""name"": ""Wagner"", ""website"": ""https://gyn-coesfeld.de/""}"
DE,"Dres. Czuczwara, Paxmann",gynaecology,doctor,doctors,"Lindenstraße 6a, Königslutter am Elm, 38154",,,,,52.2541808,10.8130689,node,385415301,https://www.openstreetmap.org/node/385415301,,,node/385415301,"{""addr:city"": ""Königslutter am Elm"", ""addr:country"": ""DE"", ""addr:housenumber"": ""6a"", ""addr:postcode"": ""38154"", ""addr:street"": ""Lindenstraße"", ""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""gynaecology"", ""name"": ""Dres. Czuczwara, Paxmann""}"
DE,Klinik Bogen,,hospital,hospital,"Mussinanstraße 8, Bogen, 94327",+49 9422 8220,info@klinik-bogen.de,https://www.kreiskliniken-bogen-mallersdorf.de,,48.9096886,12.6971313,node,386158263,https://www.openstreetmap.org/node/386158263,Kreiskliniken Bogen-Mallersdorf,,node/386158263,"{""addr:city"": ""Bogen"", ""addr:housenumber"": ""8"", ""addr:postcode"": ""94327"", ""addr:street"": ""Mussinanstraße"", ""amenity"": ""hospital"", ""email"": ""info@klinik-bogen.de"", ""fax"": ""+49 9422 822280"", ""healthcare"": ""hospital"", ""name"": ""Klinik Bogen"", ""operator"": ""Kreiskliniken Bogen-Mallersdorf"", ""phone"": ""+49 9422 8220"", ""website"": ""https://www.kreiskliniken-bogen-mallersdorf.de"", ""wheelchair"": ""yes""}"
DE,Susanne Ahlers Frauenärztin,gynaecology;nutrition;acupuncture,doctor,doctors,"Schmale Straße 19, Korntal-Münchingen, 70825",+49 7150 9183535,,https://www.ahlers-gyn.de/,,48.8531222,9.0915159,node,389677678,https://www.openstreetmap.org/node/389677678,,,node/389677678,"{""addr:city"": ""Korntal-Münchingen"", ""addr:housenumber"": ""19"", ""addr:postcode"": ""70825"", ""addr:street"": ""Schmale Straße"", ""amenity"": ""doctors"", ""description"": ""Frauenärztin, Akupunktur, Ernährungsmedizin"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""gynaecology;nutrition;acupuncture"", ""name"": ""Susanne Ahlers Frauenärztin"", ""official_name"": ""Susanne Ahlers, Fachärztin für Frauenheilkunde/Akupunktur/Ernährungsmedizin"", ""phone"": ""+49 7150 9183535"", ""website"": ""https://www.ahlers-gyn.de/""}"
DE,Dr. med. Englmann-Weiß,gynaecology,doctor,doctors,"Steingasse 7b, Hersbruck, 91217",+49 9151 9089410,,,"Mo 08:00-16:00; Tu 08:00-18:00; We 08:00-13:00; Th 08:00-13:00,14:00-19:00; Fr 08:00-14:00",49.5109808,11.4321092,node,390269502,https://www.openstreetmap.org/node/390269502,,,node/390269502,"{""addr:city"": ""Hersbruck"", ""addr:country"": ""DE"", ""addr:housenumber"": ""7b"", ""addr:postcode"": ""91217"", ""addr:street"": ""Steingasse"", ""amenity"": ""doctors"", ""description"": ""Frauenärztin"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""gynaecology"", ""name"": ""Dr. med. Englmann-Weiß"", ""opening_hours"": ""Mo 08:00-16:00; Tu 08:00-18:00; We 08:00-13:00; Th 08:00-13:00,14:00-19:00; Fr 08:00-14:00"", ""phone"": ""+49 9151 9089410"", ""wheelchair"": ""limited""}"
DE,Praxis für Frauengesundheit,gynaecology,doctor,doctors,"Untere Hauptstraße 8, Löffingen, 79843",,,https://www.frauenarztpraxis-hasenfratz.de,"""nur nach Vereinbarung""",47.8830588,8.3435089,node,392393635,https://www.openstreetmap.org/node/392393635,Regina Hasenfratz,,node/392393635,"{""addr:city"": ""Löffingen"", ""addr:housenumber"": ""8"", ""addr:postcode"": ""79843"", ""addr:street"": ""Untere Hauptstraße"", ""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""gynaecology"", ""name"": ""Praxis für Frauengesundheit"", ""opening_hours"": ""\""nur nach Vereinbarung\"""", ""operator"": ""Regina Hasenfratz"", ""website"": ""https://www.frauenarztpraxis-hasenfratz.de""}"
DE,Dr. Dogan,general,doctor,doctors,,,,,"Mo-Fr 09:00-13:00, Mo,We 14:00-17:00",48.7861853,9.2084322,node,404515482,https://www.openstreetmap.org/node/404515482,,,node/404515482,"{""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""general"", ""name"": ""Dr. Dogan"", ""opening_hours"": ""Mo-Fr 09:00-13:00, Mo,We 14:00-17:00""}"
DE,MVZ OGPaedicum,orthopaedics;chiropractic,doctor,doctors,,+49 2156 3031,,https://ogpaedicum.de/standorte/willich-kreuzstrasse/,,51.2630882,6.5499744,node,405265048,https://www.openstreetmap.org/node/405265048,MVZ OGPaedicum,,node/405265048,"{""amenity"": ""doctors"", ""description"": ""Gemeinschaftspraxis Fachärzte für Orthopädie und Unfallchirurgie"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""orthopaedics;chiropractic"", ""name"": ""MVZ OGPaedicum"", ""operator"": ""MVZ OGPaedicum"", ""phone"": ""+49 2156 3031"", ""website"": ""https://ogpaedicum.de/standorte/willich-kreuzstrasse/"", ""wheelchair"": ""limited""}"
DE,Onkologie Lerchenfeld,oncology,doctor,doctors,,,,,"Mo,Tu,Th 08:00-18:00; We 08:00-14:00; Fr 08:00-17:00",53.5694903,10.0285217,node,411016976,https://www.openstreetmap.org/node/411016976,,,node/411016976,"{""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""oncology"", ""name"": ""Onkologie Lerchenfeld"", ""opening_hours"": ""Mo,Tu,Th 08:00-18:00; We 08:00-14:00; Fr 08:00-17:00""}"
DE,Wegmann,gynaecology,doctor,doctors,,,,,Mo 08:30-14:00; Tu 13:30-19:00; We 08:30-13:00; Th 12:30-18:00; Fr 08:30-12:00,50.2226613,11.9348379,node,416913997,https://www.openstreetmap.org/node/416913997,,,node/416913997,"{""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""gynaecology"", ""name"": ""Wegmann"", ""opening_hours"": ""Mo 08:30-14:00; Tu 13:30-19:00; We 08:30-13:00; Th 12:30-18:00; Fr 08:30-12:00"", ""wheelchair"": ""no""}"
DE,Antje Garen,gynaecology,doctor,doctors,,+49 4402 1050,,,"Mo 08:00-12:00,15:00-18:00; Tu 08:00-12:00,15:00-18:00; We 08:00-12:00; Th 08:00-12:00,15:30-18:00; Fr 08:00-12:00",53.2489944,8.1976415,node,428237908,https://www.openstreetmap.org/node/428237908,,,node/428237908,"{""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""gynaecology"", ""name"": ""Antje Garen"", ""opening_hours"": ""Mo 08:00-12:00,15:00-18:00; Tu 08:00-12:00,15:00-18:00; We 08:00-12:00; Th 08:00-12:00,15:30-18:00; Fr 08:00-12:00"", ""phone"": ""+49 4402 1050""}"
DE,Frauenarzt,gynaecology,doctor,doctors,,+49 7934 3000,,,,49.4800348,9.8990565,node,431228395,https://www.openstreetmap.org/node/431228395,,,node/431228395,"{""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""gynaecology"", ""name"": ""Frauenarzt"", ""phone"": ""+49 7934 3000"", ""wheelchair"": ""no""}"
DE,Rogg Frauenarzt,gynaecology,doctor,doctors,,,,,,48.7324633,9.6423995,node,431586625,https://www.openstreetmap.org/node/431586625,,,node/431586625,"{""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""gynaecology"", ""name"": ""Rogg Frauenarzt""}"
