country,name,speciality,healthcare,amenity,address,phone,email,website,opening_hours,lat,lon,osm_type,osm_id,osm_url,operator,brand,osm_key,tags_json
IT,Studio di Fisioterapia La Loggia,,clinic,clinic,,,,,,38.2285152,15.2382175,node,3702855920,https://www.openstreetmap.org/node/3702855920,Martina La Loggia,,node/3702855920,"{""amenity"": ""clinic"", ""healthcare"": ""clinic"", ""name"": ""Studio di Fisioterapia La Loggia"", ""operator"": ""Martina La Loggia""}"
IT,Distretto di Camponogara ULSS13,,clinic,clinic,"Piazzetta Unità D'Italia 5, Camponogara, 30010",,,,,45.3863823,12.0747274,node,3816226770,https://www.openstreetmap.org/node/3816226770,,,node/3816226770,"{""addr:city"": ""Camponogara"", ""addr:housenumber"": ""5"", ""addr:postcode"": ""30010"", ""addr:street"": ""Piazzetta Unità D'Italia"", ""amenity"": ""clinic"", ""healthcare"": ""clinic"", ""name"": ""Distretto di Camponogara ULSS13""}"
IT,Studio Ecografico Dottoressa Berasneva,ecografia;endocrinologia,doctor,doctors,"Via della Guercia 11, La Spezia, 19123 (unit P.Terra)",+39 0187 701840,,https://svetlanaberasneva.it,15:00-18:00,44.1237311,9.800345,node,3929519386,https://www.openstreetmap.org/node/3929519386,,,node/3929519386,"{""addr:city"": ""La Spezia"", ""addr:housenumber"": ""11"", ""addr:postcode"": ""19123"", ""addr:street"": ""Via della Guercia"", ""addr:unit"": ""P.Terra"", ""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""ecografia;endocrinologia"", ""name"": ""Studio Ecografico Dottoressa Berasneva"", ""opening_hours"": ""15:00-18:00"", ""phone"": ""+39 0187 701840"", ""website"": ""https://svetlanaberasneva.it""}"
IT,Istituto Radiologico Toscano,radiology,clinic,clinic,"Via Giovan Battista Vico 2b, Pistoia, 51100",+39 0573 98 48 01,irt@alliancemedical.it,https://www.alliancemedical.it/centri-diagnostici/istituto-radiologico-toscano,,43.9216883,10.9240495,node,3981990066,https://www.openstreetmap.org/node/3981990066,Alliance Medical,,node/3981990066,"{""addr:city"": ""Pistoia"", ""addr:housenumber"": ""2b"", ""addr:postcode"": ""51100"", ""addr:street"": ""Via Giovan Battista Vico"", ""amenity"": ""clinic"", ""email"": ""irt@alliancemedical.it"", ""healthcare"": ""clinic"", ""healthcare:speciality"": ""radiology"", ""name"": ""Istituto Radiologico Toscano"", ""operator"": ""Alliance Medical"", ""phone"": ""+39 0573 98 48 01"", ""website"": ""https://www.alliancemedical.it/centri-diagnostici/istituto-radiologico-toscano""}"
IT,Logo medica,,clinic,clinic,"Via Roma 75 B, Urbania, 61049",,,,,43.6718552,12.5161227,node,4088983213,https://www.openstreetmap.org/node/4088983213,,,node/4088983213,"{""addr:city"": ""Urbania"", ""addr:housenumber"": ""75 B"", ""addr:postcode"": ""61049"", ""addr:street"": ""Via Roma"", ""amenity"": ""clinic"", ""description"": ""Studio di logopedia Dott.ssa Elisa Palini"", ""healthcare"": ""clinic"", ""level"": ""0"", ""name"": ""Logo medica""}"
IT,Centro Medico pneumologia e haloterapia,,doctor,doctors,2,,,,,45.7751974,12.8440784,node,4142734108,https://www.openstreetmap.org/node/4142734108,,,node/4142734108,"{""addr:housenumber"": ""2"", ""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""name"": ""Centro Medico pneumologia e haloterapia""}"
IT,Studio di radiologia medica Dr. Sandro Calabrese,,doctor,doctors,"Via Lombardia 16, Lecce, 73100",+39 0832 331165,calabrese.studrad01@libero.it,https://www.radiologiacalabrese.com/,,40.3479315,18.1652249,node,4157060489,https://www.openstreetmap.org/node/4157060489,,,node/4157060489,"{""addr:city"": ""Lecce"", ""addr:housenumber"": ""16"", ""addr:postcode"": ""73100"", ""addr:street"": ""Via Lombardia"", ""amenity"": ""doctors"", ""email"": ""calabrese.studrad01@libero.it"", ""healthcare"": ""doctor"", ""name"": ""Studio di radiologia medica Dr. Sandro Calabrese"", ""phone"": ""+39 0832 331165"", ""phone:mobile"": ""+39 393 0401842"", ""website"": ""https://www.radiologiacalabrese.com/"", ""wheelchair"": ""limited""}"
IT,Fisiocard Radiologia Fisioterapia,,clinic,clinic,Roma,,,,,41.8826921,12.5889475,node,4213117774,https://www.openstreetmap.org/node/4213117774,,,node/4213117774,"{""addr:city"": ""Roma"", ""amenity"": ""clinic"", ""healthcare"": ""clinic"", ""name"": ""Fisiocard Radiologia Fisioterapia""}"
IT,Diabetologica,,doctor,doctors,,,,,,37.5674629,14.8969573,node,4232051994,https://www.openstreetmap.org/node/4232051994,,,node/4232051994,"{""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""name"": ""Diabetologica""}"
IT,Associazione psicologia e psicoterapia Il Conventino,,hospital,hospital,,,,,,45.6877468,9.6756007,node,4287432469,https://www.openstreetmap.org/node/4287432469,,,node/4287432469,"{""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""Associazione psicologia e psicoterapia Il Conventino""}"
IT,Medicina clinica e patologie emergenti,,hospital,hospital,,,,,,38.1020951,13.3613242,node,4398955635,https://www.openstreetmap.org/node/4398955635,,,node/4398955635,"{""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""Medicina clinica e patologie emergenti""}"
IT,Maternità,gynaecology,hospital,hospital,,,,,,38.1035474,13.3563947,node,4398979217,https://www.openstreetmap.org/node/4398979217,,,node/4398979217,"{""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""healthcare:speciality"": ""gynaecology"", ""name"": ""Maternità""}"
IT,Dott. Anna Nasti Specialista Endocrinologia,endocrinology,doctor,doctors,"Via Nazionale 701, Torre del Greco, 80059",,,,,40.7673681,14.4114979,node,4450387445,https://www.openstreetmap.org/node/4450387445,,,node/4450387445,"{""addr:city"": ""Torre del Greco"", ""addr:housenumber"": ""701"", ""addr:postcode"": ""80059"", ""addr:street"": ""Via Nazionale"", ""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""endocrinology"", ""name"": ""Dott. Anna Nasti Specialista Endocrinologia""}"
IT,"Ospedale ""Guglielmo da Saliceto"" - Neurologia - Day Service",,hospital,hospital,"Via Campagna 64, Piacenza, 29121",,,,,45.0558309,9.6836322,node,4484518417,https://www.openstreetmap.org/node/4484518417,,,node/4484518417,"{""addr:city"": ""Piacenza"", ""addr:housenumber"": ""64"", ""addr:postcode"": ""29121"", ""addr:street"": ""Via Campagna"", ""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""Ospedale \""Guglielmo da Saliceto\"" - Neurologia - Day Service""}"
IT,D.I.M. Radiologia,radiology,doctor,doctors,,,,,,37.5750332,15.0563647,node,4508388370,https://www.openstreetmap.org/node/4508388370,,,node/4508388370,"{""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""radiology"", ""name"": ""D.I.M. Radiologia""}"
IT,Radiologia MEC,radiology,doctor,doctors,,,,,,37.5778568,15.0554173,node,4515863682,https://www.openstreetmap.org/node/4515863682,,,node/4515863682,"{""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""radiology"", ""name"": ""Radiologia MEC""}"
IT,Ginecologo Ventura Giancarlo,gynaecology,doctor,doctors,"Viale Regina Margherita 136, Pescara, 65122",+39 085 27080,,https://www.studiomedicoventura.it/,,42.477454,14.203026,node,4554436386,https://www.openstreetmap.org/node/4554436386,Dott. Ventura Giancarlo,,node/4554436386,"{""addr:city"": ""Pescara"", ""addr:housenumber"": ""136"", ""addr:postcode"": ""65122"", ""addr:street"": ""Viale Regina Margherita"", ""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""gynaecology"", ""name"": ""Ginecologo Ventura Giancarlo"", ""operator"": ""Dott. Ventura Giancarlo"", ""phone"": ""+39 085 27080"", ""website"": ""https://www.studiomedicoventura.it/""}"
IT,Dott. Prof. Renato Scandroglio,,doctor,doctors,"Borgo Santo Spirito 12/a, Parma, 43125",,,,,44.8042171,10.3209591,node,4690755363,https://www.openstreetmap.org/node/4690755363,,,node/4690755363,"{""addr:city"": ""Parma"", ""addr:country"": ""IT"", ""addr:housenumber"": ""12/a"", ""addr:postcode"": ""43125"", ""addr:street"": ""Borgo Santo Spirito"", ""amenity"": ""doctors"", ""entrance"": ""main"", ""healthcare"": ""doctor"", ""level"": ""0"", ""loc_ref"": ""0981"", ""name"": ""Dott. Prof. Renato Scandroglio"", ""source"": ""survey""}"
IT,Promea S.p.A.,gynaecology;paediatrics;biology;urology;surgery;clinic;plastic_surgery;otolaryngology;ophthalmology,clinic,clinic,"Via Luigi Federico Menabrea 14, Torino, 10126",+39 011 6640800,info@promea.net,https://www.promea.net,,45.0427436,7.6747725,node,4735802143,https://www.openstreetmap.org/node/4735802143,,,node/4735802143,"{""addr:city"": ""Torino"", ""addr:housenumber"": ""14"", ""addr:postcode"": ""10126"", ""addr:street"": ""Via Luigi Federico Menabrea"", ""amenity"": ""clinic"", ""email"": ""info@promea.net"", ""emergency"": ""no"", ""healthcare"": ""clinic"", ""healthcare:speciality"": ""gynaecology;paediatrics;biology;urology;surgery;clinic;plastic_surgery;otolaryngology;ophthalmology"", ""internet_access"": ""yes"", ""name"": ""Promea S.p.A."", ""phone"": ""+39 011 6640800"", ""start_date"": ""2001-01-01"", ""website"": ""https://www.promea.net"", ""wheelchair"": ""yes""}"
IT,Ginecologia e Ostetricia Dott.ssa Federica Fabbri,gynaecology,doctor,doctors,Via Forlivese 2,,,,,44.2814102,11.8945829,node,4751654158,https://www.openstreetmap.org/node/4751654158,,,node/4751654158,"{""addr:housenumber"": ""2"", ""addr:street"": ""Via Forlivese"", ""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""gynaecology"", ""mobile"": ""+39 371 362 4334"", ""name"": ""Ginecologia e Ostetricia Dott.ssa Federica Fabbri""}"
IT,Osteoglobalitè,,doctor,doctors,"Via fratelli Cervi 32, San Polo d'Enza",,,,,44.6624068,10.4280859,node,4757764945,https://www.openstreetmap.org/node/4757764945,,,node/4757764945,"{""addr:city"": ""San Polo d'Enza"", ""addr:housenumber"": ""32"", ""addr:street"": ""Via fratelli Cervi"", ""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""name"": ""Osteoglobalitè""}"
IT,Centro traumatologico ortopedico - CTO,,hospital,hospital,"Largo Palagi 1, Firenze, 50139",,,,,43.8011357,11.2485654,node,4843432276,https://www.openstreetmap.org/node/4843432276,,,node/4843432276,"{""addr:city"": ""Firenze"", ""addr:housenumber"": ""1"", ""addr:postcode"": ""50139"", ""addr:street"": ""Largo Palagi"", ""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""Centro traumatologico ortopedico - CTO""}"
IT,Barbara Vallone - ecografista,radiology,doctor,,"Via dei Mille 25, Torino, 10123",,,,,45.0617193,7.6899999,node,4861447386,https://www.openstreetmap.org/node/4861447386,,,node/4861447386,"{""addr:city"": ""Torino"", ""addr:housenumber"": ""25"", ""addr:postcode"": ""10123"", ""addr:street"": ""Via dei Mille"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""radiology"", ""medical_system:western"": ""yes"", ""name"": ""Barbara Vallone - ecografista"", ""office"": ""physician"", ""source"": ""survey""}"
IT,Radiologia Recco,,clinic,clinic,,,,,,44.3622766,9.1432301,node,5040156114,https://www.openstreetmap.org/node/5040156114,,,node/5040156114,"{""amenity"": ""clinic"", ""healthcare"": ""clinic"", ""name"": ""Radiologia Recco""}"
IT,LCB Life Clinic Bologna,ophthalmology,clinic,clinic,Via del Lavoro 44,,,,,44.5068917,11.3572989,node,5102529722,https://www.openstreetmap.org/node/5102529722,,,node/5102529722,"{""addr:housenumber"": ""44"", ""addr:street"": ""Via del Lavoro"", ""amenity"": ""clinic"", ""check_date"": ""2025-01-29"", ""healthcare"": ""clinic"", ""healthcare:speciality"": ""ophthalmology"", ""name"": ""LCB Life Clinic Bologna"", ""old_name"": ""Nexive"", ""old_office"": ""company"", ""operator:type"": ""private""}"
IT,Cardologia,,doctor,doctors,,,,,,44.0608213,12.5711937,node,5175054138,https://www.openstreetmap.org/node/5175054138,,,node/5175054138,"{""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""name"": ""Cardologia"", ""source:wheelchair"": ""survey"", ""wheelchair"": ""no""}"
IT,Studio radiologico Bernasconi,radiology,clinic,clinic,"Via Solferino 150, Seregno, 20831",+390362231726;+390362245495,,https://www.studioradiologicobernasconi.it/,"Mo-Fr 07:30-18:30; Sa, Su off",45.640001,9.1921758,node,5226094292,https://www.openstreetmap.org/node/5226094292,Studio Radiologico Bernasconi S.R.L.,,node/5226094292,"{""addr:city"": ""Seregno"", ""addr:housenumber"": ""150"", ""addr:postcode"": ""20831"", ""addr:street"": ""Via Solferino"", ""amenity"": ""clinic"", ""healthcare"": ""clinic"", ""healthcare:speciality"": ""radiology"", ""name"": ""Studio radiologico Bernasconi"", ""opening_hours"": ""Mo-Fr 07:30-18:30; Sa, Su off"", ""operator"": ""Studio Radiologico Bernasconi S.R.L."", ""operator:type"": ""private"", ""phone"": ""+390362231726;+390362245495"", ""ref:vatin"": ""IT00829210962"", ""website"": ""https://www.studioradiologicobernasconi.it/""}"
