country,name,speciality,healthcare,amenity,address,phone,email,website,opening_hours,lat,lon,osm_type,osm_id,osm_url,operator,brand,osm_key,tags_json
RO,Dr. Heim Manuela,gynaecology,doctor,hospital,,,,,,47.7938766,22.8793562,node,1718532454,https://www.openstreetmap.org/node/1718532454,,,node/1718532454,"{""amenity"": ""hospital"", ""designation"": ""Medic Specialist Obstetrica – Ginecologie"", ""emergency"": ""no"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""gynaecology"", ""name"": ""Dr. Heim Manuela""}"
RO,Spitalul Județean Vaslui,general;gynaecology;ophthalmology;internal;paediatrics;orthopaedics;otolaryngology;psychiatry;dermatology;radiology;urology;surgery;community;orthodontics;cardiology;neurology;clinic;dermatovenereology;osteopathy,,hospital,"Strada Ștefan cel Mare 233, Vaslui, 730006",,,,,46.655443,27.7362613,node,1894763015,https://www.openstreetmap.org/node/1894763015,Consiliul Județean Vaslui,,node/1894763015,"{""addr:city"": ""Vaslui"", ""addr:housenumber"": ""233"", ""addr:postcode"": ""730006"", ""addr:street"": ""Strada Ștefan cel Mare"", ""amenity"": ""hospital"", ""designation"": ""Spitalul Judetean Vaslui"", ""emergency"": ""yes"", ""healthcare:speciality"": ""general;gynaecology;ophthalmology;internal;paediatrics;orthopaedics;otolaryngology;psychiatry;dermatology;radiology;urology;surgery;community;orthodontics;cardiology;neurology;clinic;dermatovenereology;osteopathy"", ""name"": ""Spitalul Județean Vaslui"", ""operator"": ""Consiliul Județean Vaslui"", ""source"": ""Vaslui""}"
RO,Cabinet Cardiologie Dr Cristian Podoleanu,cardiology;internist,doctor,doctors,"Aleea Cornișa 5, Târgu Mureș, 540143",+40265211511,,https://www.sincopa.ro/,,46.5541955,24.5761875,node,2004427024,https://www.openstreetmap.org/node/2004427024,CMI Dr. Podoloeanu,,node/2004427024,"{""addr:city"": ""Târgu Mureș"", ""addr:housenumber"": ""5"", ""addr:postcode"": ""540143"", ""addr:street"": ""Aleea Cornișa"", ""amenity"": ""doctors"", ""emergency"": ""no"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""cardiology;internist"", ""name"": ""Cabinet Cardiologie Dr Cristian Podoleanu"", ""operator"": ""CMI Dr. Podoloeanu"", ""operator:type"": ""private"", ""phone"": ""+40265211511"", ""website"": ""https://www.sincopa.ro/""}"
RO,Clinica dermatologie Top Derm Uni - Profesor Doctor Olga Simionescu,,clinic,clinic,"Bulevardul Eroilor 28, București, 050514",+400742418662,,https://www.olgasimionescu.com/,,44.4322246,26.0687837,node,2543068033,https://www.openstreetmap.org/node/2543068033,,,node/2543068033,"{""addr:city"": ""București"", ""addr:housenumber"": ""28"", ""addr:postcode"": ""050514"", ""addr:street"": ""Bulevardul Eroilor"", ""amenity"": ""clinic"", ""emergency"": ""no"", ""healthcare"": ""clinic"", ""name"": ""Clinica dermatologie Top Derm Uni - Profesor Doctor Olga Simionescu"", ""name:en"": ""Top Uni Derm Clinic Dermatology - Doctor Professor Olga Simionescu"", ""phone"": ""+400742418662"", ""source:addr:housenumber"": ""survey"", ""source:addr:street"": ""survey"", ""website"": ""https://www.olgasimionescu.com/""}"
RO,Cabinet Stomatologic TRIDENT,,hospital,hospital,"Strada Bucegi 3, Lugoj, 305500",,,,,45.6830974,21.9005972,node,2562955773,https://www.openstreetmap.org/node/2562955773,,,node/2562955773,"{""addr:city"": ""Lugoj"", ""addr:housenumber"": ""3"", ""addr:postcode"": ""305500"", ""addr:postcode:source"": ""Date de la Poșta Română, publicate sub Licența pentru Guvernare Deschisă v1.0 la http://date.gov.ro/organization/posta-romana"", ""addr:street"": ""Strada Bucegi"", ""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""Cabinet Stomatologic TRIDENT""}"
RO,Dr. Bogdan Ana Maria,,doctor,doctors,"Strada Horea 29, Cluj-Napoca, 400174",,,,,46.7780171,23.5869634,node,2817472115,https://www.openstreetmap.org/node/2817472115,,,node/2817472115,"{""addr:city"": ""Cluj-Napoca"", ""addr:housenumber"": ""29"", ""addr:postcode"": ""400174"", ""addr:street"": ""Strada Horea"", ""amenity"": ""doctors"", ""description"": ""Cabinet individual medicină de familie/medic primar medicină generală - pediatrie, competență în homeoterapie"", ""healthcare"": ""doctor"", ""name"": ""Dr. Bogdan Ana Maria""}"
RO,Cabinet Medical Pneumologie și Homeopatie,,doctor,doctors,"Strada Horea 43, Cluj-Napoca, 400202",+40-722-578-457,,,,46.7799821,23.5865479,node,2817551504,https://www.openstreetmap.org/node/2817551504,,,node/2817551504,"{""addr:city"": ""Cluj-Napoca"", ""addr:flatnumber"": ""50"", ""addr:housenumber"": ""43"", ""addr:postcode"": ""400202"", ""addr:postcode:source"": ""Date de la Poșta Română, publicate sub Licența pentru Guvernare Deschisă v1.0 la http://date.gov.ro/organization/posta-romana"", ""addr:street"": ""Strada Horea"", ""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""name"": ""Cabinet Medical Pneumologie și Homeopatie"", ""name:ro"": ""Cabinet Medical Pneumologie și Homeopatie"", ""phone"": ""+40-722-578-457"", ""source:name"": ""survey""}"
RO,Psiholog Pop Petronica,,doctor,doctors,"Strada Decebal 55, Cluj-Napoca, 400037",0741 114 070,psycabinet@yahoo.com,,,46.7803776,23.5898539,node,2862409755,https://www.openstreetmap.org/node/2862409755,Psiholog Pop Petronica,,node/2862409755,"{""addr:city"": ""Cluj-Napoca"", ""addr:country"": ""RO"", ""addr:housenumber"": ""55"", ""addr:postcode"": ""400037"", ""addr:postcode:source"": ""Date de la Poșta Română, publicate sub Licența pentru Guvernare Deschisă v1.0 la http://date.gov.ro/organization/posta-romana"", ""addr:street"": ""Strada Decebal"", ""amenity"": ""doctors"", ""email"": ""psycabinet@yahoo.com"", ""healthcare"": ""doctor"", ""name"": ""Psiholog Pop Petronica"", ""operator"": ""Psiholog Pop Petronica"", ""phone"": ""0741 114 070""}"
RO,"Spitalul Clinic de Recuperare, Medicină fizică și balneologie Eforie Nord",,hospital,hospital,"Bulevardul Alexandru Ioan Cuza, Eforie Nord",,,,,44.0678321,28.633943,node,3020635292,https://www.openstreetmap.org/node/3020635292,,,node/3020635292,"{""addr:city"": ""Eforie Nord"", ""addr:street"": ""Bulevardul Alexandru Ioan Cuza"", ""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""Spitalul Clinic de Recuperare, Medicină fizică și balneologie Eforie Nord""}"
RO,Spitalul Clinic Municipal Secția Oncologie,oncology,clinic,clinic,"Piața Mihai Viteazul 10, Arad",,,,,46.1796793,21.3168962,node,3153613107,https://www.openstreetmap.org/node/3153613107,,,node/3153613107,"{""addr:city"": ""Arad"", ""addr:housenumber"": ""10"", ""addr:street"": ""Piața Mihai Viteazul"", ""amenity"": ""clinic"", ""healthcare"": ""clinic"", ""healthcare:speciality"": ""oncology"", ""name"": ""Spitalul Clinic Municipal Secția Oncologie""}"
RO,Spitalul Clinic Municipal Secția Dermatovenerologie,dermatovenereology,clinic,clinic,"Piața Mihai Viteazul 10, Arad",,,,,46.1795928,21.3171531,node,3153613390,https://www.openstreetmap.org/node/3153613390,,,node/3153613390,"{""addr:city"": ""Arad"", ""addr:housenumber"": ""10"", ""addr:street"": ""Piața Mihai Viteazul"", ""amenity"": ""clinic"", ""healthcare"": ""clinic"", ""healthcare:speciality"": ""dermatovenereology"", ""name"": ""Spitalul Clinic Municipal Secția Dermatovenerologie""}"
RO,dentallabbalint-fogtechnikai laboratorium,,hospital,hospital,"24-es udvarter 5, Kézdivásárhely, 525400",+4(0)755459569,,,,46.0018856,26.1418258,node,3373518913,https://www.openstreetmap.org/node/3373518913,Balint Zsolt,,node/3373518913,"{""addr:city"": ""Kézdivásárhely"", ""addr:housenumber"": ""5"", ""addr:postcode"": ""525400"", ""addr:street"": ""24-es udvarter"", ""amenity"": ""hospital"", ""emergency"": ""no"", ""healthcare"": ""hospital"", ""name"": ""dentallabbalint-fogtechnikai laboratorium"", ""operator"": ""Balint Zsolt"", ""phone"": ""+4(0)755459569""}"
RO,Secția de Recuperare Medicală Fizică și Balneologie Bușteni,,hospital,hospital,"Strada Panduri 68, Bușteni, 105550",,,,,45.4015359,25.5404197,node,3597963370,https://www.openstreetmap.org/node/3597963370,Spitalul de Urgentă Profesor Doctor Dimitrie Gerota - București,,node/3597963370,"{""addr:city"": ""Bușteni"", ""addr:housenumber"": ""68"", ""addr:postcode"": ""105550"", ""addr:street"": ""Strada Panduri"", ""amenity"": ""hospital"", ""check_date"": ""2025-10-15"", ""emergency"": ""yes"", ""healthcare"": ""hospital"", ""name"": ""Secția de Recuperare Medicală Fizică și Balneologie Bușteni"", ""operator"": ""Spitalul de Urgentă Profesor Doctor Dimitrie Gerota - București"", ""source"": ""field survey 14.06.2015""}"
RO,Dermatologie ORL,dermatology,doctor,doctors,Cluj-Napoca,,,,,46.7757666,23.5984519,node,3691913729,https://www.openstreetmap.org/node/3691913729,,,node/3691913729,"{""addr:city"": ""Cluj-Napoca"", ""addr:country"": ""RO"", ""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""dermatology"", ""name"": ""Dermatologie ORL""}"
RO,"Cabinet medical pediatrie, anatomie patologică",,doctor,doctors,Cluj-Napoca,,,,Mo-Fr 16:00-20:00,46.7828647,23.590848,node,3691974025,https://www.openstreetmap.org/node/3691974025,,,node/3691974025,"{""addr:city"": ""Cluj-Napoca"", ""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""name"": ""Cabinet medical pediatrie, anatomie patologică"", ""opening_hours"": ""Mo-Fr 16:00-20:00""}"
RO,"RXCT - Radiologie și Tomografie Dentară 3D, Baia Mare",dentist,clinic,clinic,"Bulevardul Unirii 22, Baia Mare, 430232",+40 770 219640,,http://radiologiedentara-baiamare.ro,,47.647324,23.5714748,node,3729397482,https://www.openstreetmap.org/node/3729397482,,,node/3729397482,"{""addr:city"": ""Baia Mare"", ""addr:housenumber"": ""22"", ""addr:postcode"": ""430232"", ""addr:postcode:source"": ""Date de la Poșta Română, publicate sub Licența pentru Guvernare Deschisă v1.0 la http://date.gov.ro/organization/posta-romana"", ""addr:street"": ""Bulevardul Unirii"", ""amenity"": ""clinic"", ""emergency"": ""no"", ""healthcare"": ""clinic"", ""healthcare:speciality"": ""dentist"", ""name"": ""RXCT - Radiologie și Tomografie Dentară 3D, Baia Mare"", ""note"": ""RXCT Centru de Radiologie și Tomografie Dentară 3D, Baia Mare, Bulevardul Unirii, nr.22, Baia Mare, Tel: 0770-219.640 Site web: http://radiologiedentara-baiamare.ro ORAR Luni~Vineri: 08.30 - 19.30 Sâmbăta: 09.00 - 14.00 Duminica: Inchis"", ""phone"": ""+40 770 219640"", ""website"": ""http://radiologiedentara-baiamare.ro""}"
RO,Cabinet psihologic Jianu Mihail,,doctor,doctors,Craiova,,,,,44.3106739,23.818274,node,4015377106,https://www.openstreetmap.org/node/4015377106,,,node/4015377106,"{""addr:city"": ""Craiova"", ""addr:country"": ""RO"", ""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""name"": ""Cabinet psihologic Jianu Mihail""}"
RO,Cabinet Oftalmologic,,clinic,clinic,,,,,,44.1994822,28.6277486,node,4019664083,https://www.openstreetmap.org/node/4019664083,,,node/4019664083,"{""amenity"": ""clinic"", ""healthcare"": ""clinic"", ""name"": ""Cabinet Oftalmologic""}"
RO,Cabinet dermatologic Ion Țolea,dermatology,doctor,doctors,"Strada Vasile Alecsandri 63, Craiova, 200463",,,,,44.3213323,23.8090809,node,4028841525,https://www.openstreetmap.org/node/4028841525,,,node/4028841525,"{""addr:city"": ""Craiova"", ""addr:country"": ""RO"", ""addr:housenumber"": ""63"", ""addr:postcode"": ""200463"", ""addr:street"": ""Strada Vasile Alecsandri"", ""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""dermatology"", ""name"": ""Cabinet dermatologic Ion Țolea""}"
RO,Cabinet de nefrologie și centru de dializă Fresenius,,clinic,clinic,"Strada Ana Aslan 21, Cluj-Napoca, 400194",,,,,46.7430352,23.5897429,node,4036990688,https://www.openstreetmap.org/node/4036990688,Fresenius Nephrocare Romania SRL,,node/4036990688,"{""addr:city"": ""Cluj-Napoca"", ""addr:housenumber"": ""21"", ""addr:postcode"": ""400194"", ""addr:street"": ""Strada Ana Aslan"", ""amenity"": ""clinic"", ""emergency"": ""no"", ""healthcare"": ""clinic"", ""name"": ""Cabinet de nefrologie și centru de dializă Fresenius"", ""operator"": ""Fresenius Nephrocare Romania SRL""}"
RO,Cabinet oftalmologic,,clinic,clinic,,+40749817751,,,,45.8428512,24.9772532,node,4066933872,https://www.openstreetmap.org/node/4066933872,,,node/4066933872,"{""amenity"": ""clinic"", ""description"": ""Dr. Florin Orășteanu"", ""healthcare"": ""clinic"", ""name"": ""Cabinet oftalmologic"", ""phone"": ""+40749817751""}"
RO,Cabinet Oftalmologic,,doctor,doctors,,,,,,46.7683767,23.5869414,node,4128055211,https://www.openstreetmap.org/node/4128055211,,,node/4128055211,"{""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""name"": ""Cabinet Oftalmologic""}"
RO,Centrul medical gastroenterologie și hepatologie,gastroenterology,clinic,clinic,Strada General Traian Moșoiu 38A,,,,,46.7701927,23.6042298,node,4128268907,https://www.openstreetmap.org/node/4128268907,,,node/4128268907,"{""addr:housenumber"": ""38A"", ""addr:street"": ""Strada General Traian Moșoiu"", ""amenity"": ""clinic"", ""healthcare"": ""clinic"", ""healthcare:speciality"": ""gastroenterology"", ""name"": ""Centrul medical gastroenterologie și hepatologie""}"
RO,Institutul de Urologie,,clinic,clinic,"Strada Clinicilor 4-6, Cluj-Napoca, 400006",,,,,46.7662994,23.5832335,node,4178992989,https://www.openstreetmap.org/node/4178992989,,,node/4178992989,"{""addr:city"": ""Cluj-Napoca"", ""addr:housenumber"": ""4-6"", ""addr:postcode"": ""400006"", ""addr:street"": ""Strada Clinicilor"", ""alt_name"": ""Institutul Clinic de Urologie şi Transplant Renal din Cluj-Napoca"", ""amenity"": ""clinic"", ""healthcare"": ""clinic"", ""name"": ""Institutul de Urologie""}"
RO,Spitalul clinic de pneumoftiziologie „Leon Daniello” Cluj-Napoca - Secția de Pneumologie -TBC Săvădisla,,hospital,hospital,Săvădisla,,,,,46.6746657,23.4565859,node,4212228890,https://www.openstreetmap.org/node/4212228890,,,node/4212228890,"{""addr:city"": ""Săvădisla"", ""amenity"": ""hospital"", ""emergency"": ""no"", ""healthcare"": ""hospital"", ""name"": ""Spitalul clinic de pneumoftiziologie „Leon Daniello” Cluj-Napoca - Secția de Pneumologie -TBC Săvădisla"", ""name:ro"": ""Spitalul clinic de pneumoftiziologie „Leon Daniello” Cluj-Napoca - Secția de Pneumologie -TBC Săvădisla""}"
RO,SanConfind Cabinet Pediatrie - Neonatologie,,hospital,hospital,,,,,,45.1220717,25.7365703,node,4311572101,https://www.openstreetmap.org/node/4311572101,,,node/4311572101,"{""amenity"": ""hospital"", ""emergency"": ""no"", ""healthcare"": ""hospital"", ""name"": ""SanConfind Cabinet Pediatrie - Neonatologie"", ""survey:date"": ""2016-07-19""}"
RO,Cabinet Psihologie Eduard Bondoc,,clinic,clinic,Strada Ștefan Velovan 2,0723948913,edy.bondoc@yahoo.com,https://www.psihoterapie-craiova.ro/,Mo-Fr 14:00-19:00,44.3171173,23.8187571,node,4383509594,https://www.openstreetmap.org/node/4383509594,,,node/4383509594,"{""addr:housenumber"": ""2"", ""addr:street"": ""Strada Ștefan Velovan"", ""amenity"": ""clinic"", ""email"": ""edy.bondoc@yahoo.com"", ""healthcare"": ""clinic"", ""name"": ""Cabinet Psihologie Eduard Bondoc"", ""opening_hours"": ""Mo-Fr 14:00-19:00"", ""phone"": ""0723948913"", ""website"": ""https://www.psihoterapie-craiova.ro/""}"
RO,C.M.I Oftalmologic Dr. Paris Cristina,,hospital,hospital,"Strada Progresul 19, Călărași, 910000",+40 732-313 366,,,,44.1938835,27.3257251,node,4415999600,https://www.openstreetmap.org/node/4415999600,,,node/4415999600,"{""addr:city"": ""Călărași"", ""addr:housenumber"": ""19"", ""addr:postcode"": ""910000"", ""addr:street"": ""Strada Progresul"", ""amenity"": ""hospital"", ""description"": ""Pacientii beneficiază de: - consultatie oftalmologică completă cu prescriere de ochelari; depistarea viciilor de refractie: miopie, hipermetrofie, astigmatism; - prescriere lentile de contact; - diagnosticul, tratamentul si monitorizarea glaucomulu"", ""healthcare"": ""hospital"", ""name"": ""C.M.I Oftalmologic Dr. Paris Cristina"", ""phone"": ""+40 732-313 366"", ""source"": ""owner""}"
RO,Spectrum Clinique - Clinica de Oftalmologie si Obstetrica-Ginecologie,,clinic,clinic,030803,+40746306060,contact@spectrumclinique.ro,https://www.spectrumclinique.ro/,,44.4280285,26.1127075,node,4585296691,https://www.openstreetmap.org/node/4585296691,Dr. Constantin GHEORGHIȚĂ,,node/4585296691,"{""addr:postcode"": ""030803"", ""amenity"": ""clinic"", ""email"": ""contact@spectrumclinique.ro"", ""healthcare"": ""clinic"", ""name"": ""Spectrum Clinique - Clinica de Oftalmologie si Obstetrica-Ginecologie"", ""name:en"": ""Spectrum Clinique - Ophthalmology and Obstetrics-Gynecology"", ""name:ro"": ""Spectrum Clinique - Clinica de Oftalmologie"", ""operator"": ""Dr. Constantin GHEORGHIȚĂ"", ""phone"": ""+40746306060"", ""website"": ""https://www.spectrumclinique.ro/""}"
RO,Sectia Cardiologie,cardiology,hospital,hospital,,,,,,44.4539744,26.1138921,node,4623284691,https://www.openstreetmap.org/node/4623284691,,,node/4623284691,"{""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""healthcare:speciality"": ""cardiology"", ""name"": ""Sectia Cardiologie"", ""name:ro"": ""Sectia Cardiologie""}"
RO,Clinica de Neonatologie - Prematuri,,clinic,clinic,,,,,,45.753293,21.220739,node,4665515996,https://www.openstreetmap.org/node/4665515996,,,node/4665515996,"{""amenity"": ""clinic"", ""handwashing:soap"": ""yes"", ""healthcare"": ""clinic"", ""name"": ""Clinica de Neonatologie - Prematuri"", ""toilets"": ""yes"", ""toilets:access"": ""customers"", ""toilets:paper_supplied"": ""yes"", ""wheelchair"": ""no""}"
RO,Novogyn,gynaecology,clinic,clinic,"Calea Turzii 140, Cluj-Napoca",,,,,46.7537773,23.5954562,node,4683857642,https://www.openstreetmap.org/node/4683857642,,,node/4683857642,"{""addr:city"": ""Cluj-Napoca"", ""addr:housenumber"": ""140"", ""addr:street"": ""Calea Turzii"", ""amenity"": ""clinic"", ""healthcare"": ""clinic"", ""healthcare:speciality"": ""gynaecology"", ""name"": ""Novogyn"", ""operator:type"": ""private""}"
RO,Spital boli cardiologice,cardiology,hospital,hospital,"Strada Mihai Eminescu, 525200",,,,24/7,45.8458354,26.2094375,node,4749011521,https://www.openstreetmap.org/node/4749011521,,,node/4749011521,"{""addr:postcode"": ""525200"", ""addr:street"": ""Strada Mihai Eminescu"", ""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""healthcare:speciality"": ""cardiology"", ""name"": ""Spital boli cardiologice"", ""name:ro"": ""Spital boli cardiologice"", ""opening_hours"": ""24/7""}"
RO,Ecograf Lefter,,clinic,clinic,,,,,,47.5545715,25.8930778,node,4781324821,https://www.openstreetmap.org/node/4781324821,,,node/4781324821,"{""amenity"": ""clinic"", ""healthcare"": ""clinic"", ""name"": ""Ecograf Lefter"", ""name:ro"": ""Ecograf Lefter""}"
RO,Doctor Cardiolog,cardiology,doctor,doctors,"Strada Unirii, 525200",,,,"Tu,Th 16:00-19:00",45.8442901,26.1735091,node,4940070122,https://www.openstreetmap.org/node/4940070122,,,node/4940070122,"{""addr:postcode"": ""525200"", ""addr:street"": ""Strada Unirii"", ""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""cardiology"", ""name"": ""Doctor Cardiolog"", ""name:ro"": ""Doctor Cardiolog"", ""opening_hours"": ""Tu,Th 16:00-19:00""}"
RO,Doctor oftalmolog,,doctor,doctors,"Strada Ștefan cel Mare, 525200",,,,Mo-Fr 11:00-15:00,45.8458214,26.1653706,node,4940210322,https://www.openstreetmap.org/node/4940210322,,,node/4940210322,"{""addr:postcode"": ""525200"", ""addr:street"": ""Strada Ștefan cel Mare"", ""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""name"": ""Doctor oftalmolog"", ""name:ro"": ""Doctor oftalmolog"", ""opening_hours"": ""Mo-Fr 11:00-15:00""}"
RO,Cabinet echografie,,doctor,doctors,Strada Gării,,,,Mo-Fr 09:00-14:00,45.9981851,26.137824,node,4941602424,https://www.openstreetmap.org/node/4941602424,,,node/4941602424,"{""addr:street"": ""Strada Gării"", ""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""name"": ""Cabinet echografie"", ""name:ro"": ""Cabinet echografie"", ""opening_hours"": ""Mo-Fr 09:00-14:00""}"
RO,Dr. Nicoara Liviu,gynaecology,,doctors,,,,,"Tu 17:00-20:00, Th 17:00-20:00",46.5569171,23.8033584,node,5135710426,https://www.openstreetmap.org/node/5135710426,,,node/5135710426,"{""amenity"": ""doctors"", ""healthcare:speciality"": ""gynaecology"", ""name"": ""Dr. Nicoara Liviu"", ""opening_hours"": ""Tu 17:00-20:00, Th 17:00-20:00"", ""wheelchair"": ""no""}"
RO,Cabinet Cardiologie dr. Dumitrasciuc,cardiology,doctor,doctors,,,,,,45.7419791,21.2253561,node,5184114777,https://www.openstreetmap.org/node/5184114777,,,node/5184114777,"{""amenity"": ""doctors"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""cardiology"", ""name"": ""Cabinet Cardiologie dr. Dumitrasciuc""}"
RO,Cabinet ginecologic,,doctor,doctors,"Florilor 51A, Gheorgheni",,,,,46.7230343,25.5904877,node,5219768277,https://www.openstreetmap.org/node/5219768277,,,node/5219768277,"{""addr:city"": ""Gheorgheni"", ""addr:housenumber"": ""51A"", ""addr:street"": ""Florilor"", ""amenity"": ""doctors"", ""health_specialty:gynaecology"": ""yes"", ""healthcare"": ""doctor"", ""name"": ""Cabinet ginecologic"", ""name:hu"": ""Nőgyógyászati rendelő""}"
RO,Dorison,general;gynaecology;radiology,clinic,clinic,"Strada Romană 59, Ploiești, 100154",+40244543310,cmidorison@yahoo.com,,Mo-Fr 09:00-18:00,44.9470392,26.0242602,node,5219899207,https://www.openstreetmap.org/node/5219899207,Ghita Minodora Crisanda,,node/5219899207,"{""addr:city"": ""Ploiești"", ""addr:housenumber"": ""59"", ""addr:postcode"": ""100154"", ""addr:street"": ""Strada Romană"", ""amenity"": ""clinic"", ""email"": ""cmidorison@yahoo.com"", ""healthcare"": ""clinic"", ""healthcare:speciality"": ""general;gynaecology;radiology"", ""name"": ""Dorison"", ""opening_hours"": ""Mo-Fr 09:00-18:00"", ""operator"": ""Ghita Minodora Crisanda"", ""phone"": ""+40244543310""}"
